customer_id,customer_name,customer_segment,risk_rating,customer_status,account_count,open_account_count,closed_account_count,total_current_balance,average_current_balance,total_overdraft_limit,negative_balance_account_count,first_account_opened_date,latest_account_opened_date
1564,Scott Martinez,Premium,Medium,Active,1,1,0,51022.49,51022.49,0.0,0,2024-06-16,2024-06-16
1565,Kristopher Merritt,Retail,Low,Active,1,1,0,8945.13,8945.13,5000.0,0,2025-10-09,2025-10-09
1566,Roberto Scott,Retail,High,Active,2,2,0,79901.9,39950.95,5500.0,0,2024-03-23,2025-11-12
1567,Matthew Coleman,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1568,Jennifer Miles,Retail,Low,Active,3,2,1,107212.84,35737.61,2000.0,1,2025-08-31,2025-12-10
1569,Gregory Wood,Retail,Medium,Inactive,1,1,0,134857.53,134857.53,25000.0,0,2024-10-14,2024-10-14
1570,Heather Kramer,Retail,Medium,Active,3,3,0,97486.52,32495.51,1500.0,0,2025-06-12,2025-12-29
1571,Adam Carroll,Student,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
1572,Alex Mathis,Retail,Low,Active,1,1,0,200643.82,200643.82,25000.0,0,2025-09-30,2025-09-30
1573,Heather Hurley,Premium,High,Inactive,2,2,0,45319.8,22659.9,6000.0,1,2023-12-21,2025-01-06
1574,Julia Berry,Retail,High,Active,1,1,0,3900.69,3900.69,0.0,0,2025-10-08,2025-10-08
1575,Corey Rodriguez,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1576,Joel Hull,Retail,Low,Active,4,4,0,295138.84,73784.71,26300.0,0,2023-11-13,2025-07-28
1577,Lindsey Johnson,Premium,High,Active,1,1,0,64262.46,64262.46,0.0,0,2024-09-27,2024-09-27
1578,Kelly Robinson,Retail,Low,Active,2,2,0,39584.33,19792.17,7000.0,0,2023-09-20,2023-11-03
1579,Lori Mckay,Retail,High,Active,3,3,0,284471.1,94823.7,53000.0,0,2024-08-28,2025-12-06
1580,Courtney Ortega,Retail,Medium,Active,1,1,0,16997.53,16997.53,2000.0,0,2025-08-15,2025-08-15
1581,Pamela Cohen,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1582,Terri Martinez,Retail,Medium,Closed,2,2,0,74022.15,37011.08,2000.0,0,2024-01-23,2025-07-04
1583,Marc Gonzalez,Premium,Medium,Active,4,3,1,100929.0,25232.25,7000.0,0,2025-07-18,2025-12-18
1584,Kelli Harrington,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1585,Eddie Long,Premium,Low,Blocked,4,4,0,32800.47,8200.12,0.0,0,2023-07-24,2025-06-18
1586,Shawn Green,Premium,Low,Active,4,4,0,152923.33,38230.83,7000.0,0,2024-01-17,2025-06-09
1587,Tina Miller,Student,Low,Active,1,1,0,17.0,17.0,0.0,0,2025-12-04,2025-12-04
1588,Anthony Rasmussen,Retail,Medium,Active,2,2,0,77127.87,38563.94,2000.0,0,2025-04-26,2025-07-02
1589,Barry Hicks,Retail,Medium,Active,4,4,0,85037.36,21259.34,6000.0,0,2023-06-17,2025-09-08
1590,John Lopez,Premium,High,Active,2,2,0,127559.7,63779.85,1000.0,0,2024-07-28,2025-10-22
1591,Felicia Henry,Business,Low,Active,2,2,0,94773.76,47386.88,0.0,0,2025-01-21,2025-10-23
1592,Rebekah Velasquez,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1593,Jeffrey Keller,Premium,Medium,Active,2,2,0,83901.44,41950.72,6000.0,0,2024-11-09,2025-07-16
1594,Donald Burns,Retail,Medium,Active,3,3,0,58249.56,19416.52,12000.0,1,2022-12-17,2025-12-23
1595,Richard Smith,Student,Low,Active,2,1,1,51137.28,25568.64,2000.0,0,2025-06-13,2025-09-16
1596,Joshua Monroe,Retail,Low,Active,2,2,0,18202.94,9101.47,1300.0,0,2023-01-23,2023-08-22
1597,Michael Hebert,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1598,Edwin Hill,Retail,Low,Active,3,3,0,75177.31,25059.1,5500.0,0,2025-04-13,2025-07-07
1599,Jessica Silva,Premium,Medium,Active,1,1,0,19151.68,19151.68,0.0,0,2025-06-01,2025-06-01
1600,David Schmidt,Retail,Low,Active,1,1,0,4454.42,4454.42,500.0,0,2024-01-24,2024-01-24
1601,Michael Mills,Retail,Low,Inactive,1,1,0,2647.42,2647.42,0.0,0,2025-05-02,2025-05-02
1602,Matthew Mclean,Retail,Very High,Active,1,1,0,38588.46,38588.46,0.0,0,2025-08-30,2025-08-30
1603,Jennifer Mcclure,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1604,Amy Buchanan,Retail,Low,Active,4,4,0,160703.77,40175.94,26500.0,0,2023-03-21,2025-01-04
1605,Eric Andersen,Retail,Medium,Active,4,4,0,49617.09,12404.27,3500.0,0,2025-01-01,2025-09-27
1606,Anna Hill,Student,Low,Active,1,1,0,75795.02,75795.02,0.0,0,2024-10-06,2024-10-06
1607,Jacob Wolf DDS,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
1608,Manuel Mcdonald,Student,Low,Inactive,0,0,0,0.0,0.0,0.0,0,,
1609,Gail Collins,Retail,Medium,Active,1,1,0,45023.82,45023.82,1000.0,0,2025-03-25,2025-03-25
1610,David Dickerson,Retail,Low,Inactive,1,0,1,23111.27,23111.27,0.0,0,2025-12-15,2025-12-15
1611,Brian Burke,Retail,Medium,Active,3,3,0,44855.76,14951.92,7300.0,0,2025-08-17,2025-11-26
1612,Donald King,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1613,Carmen Small,Retail,Low,Active,3,3,0,93651.64,31217.21,6000.0,0,2024-08-24,2025-12-29
1614,Kevin Lam,Retail,Low,Active,2,2,0,51272.83,25636.42,6000.0,0,2024-12-26,2025-12-10
1615,Marcia Robinson,Retail,Low,Active,2,2,0,4954.45,2477.23,5000.0,0,2024-04-30,2024-10-22
1616,Sarah Porter,Retail,Low,Active,2,2,0,185855.87,92927.94,10000.0,0,2025-10-14,2025-12-17
1617,Marcia Davis,Retail,Medium,Active,1,1,0,3411.09,3411.09,300.0,0,2022-09-10,2022-09-10
1618,Timothy Parker,Retail,Low,Active,4,4,0,283887.97,70971.99,58000.0,2,2024-09-01,2025-10-07
1619,William Lee,Student,Medium,Active,3,3,0,245805.29,81935.1,11000.0,0,2023-06-04,2024-06-30
1620,Christy Lutz,Retail,Low,Active,3,3,0,107766.83,35922.28,1000.0,0,2024-07-24,2025-10-25
1621,Sally Frazier,Retail,Medium,Active,2,2,0,18626.62,9313.31,6000.0,0,2025-07-20,2025-12-30
1622,Keith Jefferson,Business,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
1623,Sheri Spence,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1624,David Shannon,Retail,High,Active,1,1,0,17791.96,17791.96,5000.0,0,2025-08-06,2025-08-06
1625,Patrick Adams,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1626,Mark Allen,Retail,Low,Active,1,1,0,13633.84,13633.84,2000.0,0,2025-09-09,2025-09-09
1627,Mr. Brian Dean,Retail,Low,Active,1,1,0,3316.7,3316.7,1000.0,0,2025-12-15,2025-12-15
1628,Carrie Carter,Retail,Low,Blocked,3,3,0,64138.92,21379.64,0.0,0,2022-03-15,2024-10-04
1629,Mark Hurst,Retail,Medium,Active,1,1,0,7003.88,7003.88,500.0,0,2024-05-12,2024-05-12
1630,James Maldonado,Business,Low,Inactive,1,1,0,54897.3,54897.3,2000.0,0,2025-12-17,2025-12-17
1631,Brett Mcdonald,Premium,Low,Active,1,1,0,59779.93,59779.93,0.0,0,2025-06-30,2025-06-30
1632,Tiffany Smith,Student,Low,Active,2,2,0,117640.27,58820.14,50000.0,0,2024-03-17,2024-10-18
1633,Alexandra Conner,Business,Medium,Active,1,1,0,49482.39,49482.39,2000.0,0,2023-02-25,2023-02-25
1634,Leonard Williams,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
1635,Neil Dunn,Business,High,Closed,4,4,0,66965.07,16741.27,11000.0,0,2022-06-04,2025-12-31
1636,Eric Morales,Retail,Low,Active,1,1,0,31885.19,31885.19,0.0,0,2025-08-09,2025-08-09
1637,Tyler Mcguire,Retail,Medium,Active,1,1,0,47158.81,47158.81,2000.0,0,2024-12-26,2024-12-26
1638,Jennifer Gonzales,Retail,Low,Active,1,1,0,756.28,756.28,500.0,0,2025-11-28,2025-11-28
1639,Amanda Wilkerson,Retail,Low,Active,2,2,0,73175.69,36587.85,10000.0,0,2025-08-30,2025-11-11
1640,Kelly Peters,Student,High,Active,2,2,0,269645.71,134822.86,10500.0,0,2022-11-26,2023-11-28
1641,Larry Rice,Premium,Medium,Active,2,2,0,52599.84,26299.92,51000.0,0,2024-03-06,2024-05-12
1642,Richard Moore,Premium,High,Active,3,3,0,142824.12,47608.04,75000.0,0,2023-07-01,2024-03-08
1643,Craig Khan,Premium,Medium,Active,4,4,0,123309.99,30827.5,0.0,0,2024-01-18,2025-05-21
1644,Robert Wilson,Retail,Low,Active,2,2,0,110528.19,55264.1,5500.0,0,2022-10-20,2023-03-06
1645,Patricia Gray,Retail,Low,Inactive,0,0,0,0.0,0.0,0.0,0,,
1646,Matthew Howell,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1647,John Oneal,Premium,Medium,Active,1,1,0,50380.45,50380.45,1000.0,0,2023-06-12,2023-06-12
1648,Anthony Meyers,Business,Very High,Active,3,3,0,148021.94,49340.65,5500.0,0,2022-06-23,2025-02-05
1649,Adam Jones,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1650,Timothy Oliver,Premium,Low,Active,3,3,0,127381.54,42460.51,2500.0,0,2025-06-28,2025-09-21
1651,Lisa Hines,Retail,Low,Active,2,2,0,147328.32,73664.16,5000.0,0,2023-06-29,2024-07-24
1652,Heather Richardson,Business,Low,Active,2,2,0,14778.54,7389.27,0.0,1,2025-11-15,2025-12-07
1653,Mary Burke,Student,Low,Active,1,0,1,10835.97,10835.97,0.0,0,2025-04-07,2025-04-07
1654,Crystal Brown,Retail,Medium,Active,1,1,0,55454.55,55454.55,0.0,0,2025-12-06,2025-12-06
1655,John Bruce,Premium,High,Active,2,2,0,29944.02,14972.01,2000.0,0,2024-03-20,2024-05-21
1656,David Moore,Premium,Very High,Active,1,1,0,18705.72,18705.72,5000.0,0,2025-03-01,2025-03-01
1657,Christopher Hahn,Retail,Very High,Active,0,0,0,0.0,0.0,0.0,0,,
1658,Shane Clements,Retail,Low,Active,3,2,1,85967.54,28655.85,1000.0,0,2023-02-06,2025-08-08
1659,Francisco Hood,Retail,Medium,Active,1,0,1,62294.42,62294.42,0.0,0,2022-10-06,2022-10-06
1660,Hector Johnson,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1661,Troy Jones,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1662,Tamara Miller,Premium,High,Active,0,0,0,0.0,0.0,0.0,0,,
1663,Gloria Finley,Retail,Low,Active,1,0,1,136452.1,136452.1,5000.0,0,2024-06-03,2024-06-03
1664,Rodney Medina,Student,Medium,Active,1,1,0,32732.49,32732.49,0.0,0,2024-11-08,2024-11-08
1665,Robert Smith,Retail,Medium,Active,2,2,0,87378.64,43689.32,0.0,0,2024-12-18,2025-07-18
1666,Douglas Kim,Retail,Medium,Active,1,1,0,50797.83,50797.83,5000.0,0,2025-12-09,2025-12-09
1667,Stefanie Higgins,Retail,Medium,Active,2,2,0,18066.43,9033.22,800.0,0,2024-04-14,2025-10-27
1668,Roger Smith,Premium,Low,Active,1,1,0,74776.06,74776.06,0.0,0,2025-10-26,2025-10-26
1669,Michael Bennett,Business,Medium,Active,1,1,0,5510.45,5510.45,0.0,0,2025-07-24,2025-07-24
1670,Ashley Davis,Premium,Medium,Active,1,1,0,45045.79,45045.79,2000.0,0,2025-09-10,2025-09-10
1671,Kathryn Knapp,Business,Low,Active,2,2,0,28391.84,14195.92,1000.0,1,2023-10-19,2024-06-29
1672,Jennifer Francis,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
1673,Kayla Brooks,Retail,Medium,Active,2,2,0,46778.38,23389.19,3000.0,0,2025-11-20,2025-11-25
1674,Angela Coleman,Retail,High,Inactive,2,2,0,2531.19,1265.6,1500.0,0,2025-09-02,2025-11-22
1675,Todd Anderson,Retail,Low,Active,2,2,0,10756.36,5378.18,500.0,0,2024-11-09,2025-08-03
1676,Thomas Carroll,Business,Medium,Active,1,1,0,-3780.54,-3780.54,2000.0,1,2025-01-28,2025-01-28
1677,Caitlin Harris,Retail,Low,Active,3,3,0,32152.32,10717.44,11000.0,0,2025-06-01,2025-08-17
1678,Jessica Holloway,Business,Medium,Active,4,4,0,159471.63,39867.91,57000.0,1,2025-06-05,2025-12-07
1679,James Cortez,Business,Low,Active,1,1,0,43329.81,43329.81,1000.0,0,2025-04-22,2025-04-22
1680,Lindsay Travis,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1681,Sandra Dennis,Retail,Low,Active,1,0,1,64774.26,64774.26,10000.0,0,2023-11-23,2023-11-23
1682,Susan Jones,Retail,Medium,Active,2,2,0,13460.77,6730.39,500.0,1,2024-11-16,2025-11-29
1683,Renee Hughes,Student,Medium,Active,2,2,0,62251.76,31125.88,2500.0,0,2023-03-11,2024-06-01
1684,Gerald Waters,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
1685,Mark Johnson,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1686,Peter Lane,Business,Low,Inactive,0,0,0,0.0,0.0,0.0,0,,
1687,Mr. Brian Fuller,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
1688,Jeffery Pierce,Business,Low,Inactive,0,0,0,0.0,0.0,0.0,0,,
1689,Dr. Stephanie Parks,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
1690,Joseph Hurley,Business,Medium,Active,1,1,0,4053.78,4053.78,300.0,0,2025-08-05,2025-08-05
1691,Daniel Rodriguez,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1692,Kenneth Brown,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1693,Kelly Hurley,Student,Low,Inactive,4,4,0,99499.01,24874.75,3300.0,0,2025-02-04,2025-12-30
1694,Christopher Avila,Business,High,Active,0,0,0,0.0,0.0,0.0,0,,
1695,Sean Jones,Student,Medium,Active,2,2,0,50474.12,25237.06,50500.0,0,2025-12-23,2025-12-31
1696,Debra Howard,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1697,Jared Johnston,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1698,Rose Diaz,Student,Low,Active,2,2,0,84054.85,42027.43,5000.0,0,2024-05-23,2024-07-03
1699,Jason Glenn,Retail,Low,Active,3,3,0,43178.27,14392.76,500.0,0,2023-10-08,2025-05-19
1700,David Clark,Student,Medium,Active,3,3,0,123131.77,41043.92,500.0,0,2025-07-18,2025-11-07
1701,James Ortega,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1702,Brendan Ritter,Retail,Low,Active,2,2,0,81611.8,40805.9,5000.0,0,2025-07-24,2025-12-06
1703,Anna Shaw,Student,Low,Active,1,1,0,46824.44,46824.44,2000.0,0,2025-12-06,2025-12-06
1704,Tanner Moore,Retail,Low,Active,1,1,0,11289.25,11289.25,0.0,0,2024-09-24,2024-09-24
1705,Patrick Richardson,Retail,Low,Active,5,5,0,104808.63,20961.73,32000.0,0,2022-12-03,2025-12-20
1706,Kyle Curtis,Retail,Low,Active,2,2,0,64469.03,32234.52,0.0,0,2025-08-06,2025-11-03
1707,Alexis Duffy,Retail,Medium,Active,3,3,0,85629.22,28543.07,2000.0,0,2023-12-12,2025-12-17
1708,David Bennett,Retail,Low,Active,2,2,0,101041.67,50520.84,11000.0,1,2025-02-06,2025-11-23
1709,Angela Reyes,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1710,Alexander Price,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1711,Maria Smith,Retail,Low,Active,2,2,0,57620.2,28810.1,0.0,0,2025-01-04,2025-02-12
1712,Kenneth Stewart,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1713,Shannon Frazier,Retail,Low,Active,1,1,0,113935.54,113935.54,5000.0,0,2025-12-19,2025-12-19
1714,David Brandt,Business,High,Active,3,3,0,22717.73,7572.58,2000.0,0,2024-05-15,2025-02-25
1715,Kyle Vargas,Retail,Low,Active,1,1,0,184697.68,184697.68,10000.0,0,2025-08-03,2025-08-03
1716,Robin Cook,Retail,Low,Active,1,1,0,44577.78,44577.78,0.0,0,2025-10-16,2025-10-16
1717,Karen Roberts,Retail,Low,Inactive,0,0,0,0.0,0.0,0.0,0,,
1718,Karen Norman,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
1719,Brittany Larsen,Retail,Low,Active,1,1,0,13388.66,13388.66,5000.0,0,2025-02-21,2025-02-21
1720,Taylor Robinson,Retail,Medium,Active,2,2,0,76946.84,38473.42,2500.0,0,2023-06-25,2025-10-28
1721,Tyler Hines,Student,High,Active,3,3,0,64195.4,21398.47,2500.0,0,2025-08-22,2025-12-29
1722,Amanda Miller,Premium,High,Active,2,2,0,112740.73,56370.37,5000.0,0,2023-11-16,2025-09-02
1723,Ricky Davila,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1724,Kathleen Stephenson,Business,High,Active,1,1,0,199154.21,199154.21,5000.0,0,2024-03-02,2024-03-02
1725,Joel Hall,Premium,Low,Active,1,1,0,2263.56,2263.56,0.0,0,2024-09-12,2024-09-12
1726,John Hart,Business,Low,Active,1,1,0,43311.22,43311.22,2000.0,0,2025-09-30,2025-09-30
1727,Jason Martinez,Retail,Medium,Active,3,3,0,115349.96,38449.99,1500.0,0,2023-04-12,2025-08-04
1728,David Hensley,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1729,Daniel Adams,Retail,Medium,Active,1,1,0,10533.83,10533.83,5000.0,0,2023-02-26,2023-02-26
1730,Susan Franco,Retail,Low,Active,1,1,0,45824.02,45824.02,1000.0,0,2024-06-15,2024-06-15
1731,Brooke Bennett,Retail,Low,Active,1,1,0,38447.55,38447.55,2000.0,0,2025-12-27,2025-12-27
1732,Tyler Smith,Retail,Low,Active,3,3,0,177059.61,59019.87,6000.0,0,2023-08-29,2025-05-14
1733,Gregory Wright,Retail,Low,Active,1,1,0,39985.57,39985.57,5000.0,0,2025-12-06,2025-12-06
1734,Jeanette Odonnell,Student,Medium,Inactive,1,1,0,156798.27,156798.27,5000.0,0,2025-10-21,2025-10-21
1735,Jeffrey Cordova,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1736,Andrea Daugherty,Retail,Medium,Active,1,1,0,249728.79,249728.79,5000.0,0,2023-12-27,2023-12-27
1737,Jeremiah Haney,Retail,Low,Closed,0,0,0,0.0,0.0,0.0,0,,
1738,Emily Sanders,Retail,Low,Active,2,2,0,112710.05,56355.03,2000.0,0,2023-11-26,2024-08-18
1739,Christina Rich,Premium,Medium,Active,2,2,0,104838.35,52419.18,1000.0,0,2023-07-14,2025-02-26
1740,Jennifer Vega,Premium,Medium,Active,2,2,0,53889.87,26944.94,2000.0,1,2024-10-20,2025-04-16
1741,Tracy Mendoza,Retail,Medium,Active,3,3,0,268996.73,89665.58,25000.0,0,2025-10-26,2025-12-24
1742,Susan Romero,Retail,High,Active,2,2,0,64956.72,32478.36,1000.0,0,2025-11-08,2025-12-22
1743,Paula Key,Student,High,Active,2,2,0,162620.02,81310.01,51000.0,0,2025-03-26,2025-06-20
1744,Robert Adams,Retail,High,Active,1,1,0,31286.25,31286.25,0.0,0,2025-06-13,2025-06-13
1745,Shelby Blake,Business,Medium,Active,4,4,0,259870.19,64967.55,15000.0,0,2025-08-02,2025-10-16
1746,Brianna Ramsey,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1747,Joshua Wilson,Retail,Medium,Active,1,1,0,12652.57,12652.57,500.0,0,2024-12-15,2024-12-15
1748,James James,Student,Low,Active,4,4,0,118208.65,29552.16,10500.0,1,2023-04-22,2025-04-18
1749,Lisa Lawson,Retail,Low,Active,1,1,0,34283.12,34283.12,500.0,0,2025-11-27,2025-11-27
1750,Daniel Diaz,Premium,Low,Inactive,1,1,0,1249.87,1249.87,1000.0,0,2025-07-10,2025-07-10
1751,Matthew Taylor,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1752,Timothy Randolph,Business,Low,Active,2,1,1,51957.94,25978.97,1500.0,0,2025-04-12,2025-10-30
1753,Amber Carney,Premium,High,Active,3,3,0,90380.64,30126.88,1000.0,0,2025-04-09,2025-12-05
1754,Rebecca Mitchell,Retail,Medium,Active,3,3,0,98866.64,32955.55,6500.0,0,2024-04-13,2025-06-02
1755,Taylor Collins MD,Premium,Low,Active,2,2,0,13928.13,6964.07,300.0,0,2023-12-20,2025-02-22
1756,Amy Joseph,Premium,Low,Active,1,1,0,225023.66,225023.66,5000.0,0,2023-05-02,2023-05-02
1757,Craig Herman,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1758,Robert Contreras,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1759,Denise Hopkins,Retail,Low,Active,2,2,0,38942.42,19471.21,7000.0,0,2025-08-07,2025-11-24
1760,Gary White,Retail,High,Active,3,3,0,225954.18,75318.06,27500.0,0,2024-11-29,2025-08-21
1761,Benjamin Evans,Student,Low,Inactive,2,2,0,40284.81,20142.41,0.0,0,2023-12-20,2025-09-12
1762,Riley Hurst,Retail,Low,Closed,3,3,0,44117.1,14705.7,5500.0,0,2024-10-20,2025-03-21
1763,Francisco Smith DVM,Business,Medium,Active,1,1,0,27201.44,27201.44,2000.0,0,2025-12-22,2025-12-22
1764,Kenneth Thompson,Business,Low,Active,5,5,0,186702.07,37340.41,2500.0,0,2025-06-27,2025-09-18
1765,Timothy Sparks,Retail,Low,Active,1,1,0,28236.68,28236.68,500.0,0,2024-08-02,2024-08-02
1766,Karen Fuller,Retail,Low,Active,2,2,0,167282.79,83641.4,55000.0,0,2025-05-16,2025-09-25
1767,Lindsay Davis,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
1768,Jennifer Moore,Retail,Medium,Active,1,1,0,58966.63,58966.63,2000.0,0,2025-12-20,2025-12-20
1769,William Diaz,Premium,Low,Active,1,1,0,42887.8,42887.8,5000.0,0,2024-08-05,2024-08-05
1770,Heather Thomas,Retail,Low,Active,1,1,0,23904.23,23904.23,0.0,0,2025-10-26,2025-10-26
1771,Michael Prince,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
1772,Adam Smith,Premium,Medium,Active,1,1,0,-1172.85,-1172.85,2000.0,1,2025-09-22,2025-09-22
1773,Daniel Evans,Premium,Medium,Active,4,3,1,214337.44,53584.36,31000.0,0,2023-12-18,2025-05-24
1774,John Clark,Retail,Low,Active,2,2,0,59260.97,29630.49,0.0,0,2024-05-12,2024-11-29
1775,Travis Tucker,Retail,Low,Blocked,1,1,0,49466.05,49466.05,0.0,0,2024-11-06,2024-11-06
1776,Katie Larson,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1777,John Webb,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1778,Maureen Charles,Student,Medium,Active,2,2,0,246228.3,123114.15,5000.0,0,2023-06-20,2025-05-08
1779,Andrea Walker,Retail,Medium,Active,2,2,0,39428.45,19714.23,2000.0,0,2024-11-12,2025-02-11
1780,Kaitlyn Cantu,Retail,Low,Active,2,2,0,70797.14,35398.57,5500.0,0,2025-06-16,2025-12-12
1781,Mrs. Teresa Wright,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
1782,Jack Williams,Student,Medium,Active,3,3,0,50516.97,16838.99,6300.0,0,2025-05-19,2025-10-29
1783,Marc Lambert,Retail,Low,Active,1,1,0,49702.98,49702.98,2000.0,0,2025-06-03,2025-06-03
1784,Miss Elizabeth Simpson,Retail,Low,Active,4,4,0,167542.15,41885.54,11300.0,0,2023-01-05,2025-06-09
1785,Jennifer Perry,Retail,Low,Blocked,2,2,0,43760.53,21880.27,0.0,0,2024-06-04,2024-06-08
1786,Daniel Garcia,Business,Low,Active,1,0,1,39161.1,39161.1,0.0,0,2024-09-04,2024-09-04
1787,James Rogers,Student,Low,Inactive,1,1,0,21460.27,21460.27,500.0,0,2025-09-30,2025-09-30
1788,Garrett Bryan,Retail,Very High,Active,1,1,0,242042.82,242042.82,25000.0,0,2023-06-11,2023-06-11
1789,Richard Moss,Business,Medium,Active,1,1,0,76513.14,76513.14,0.0,0,2024-11-12,2024-11-12
1790,Donald Alvarado,Business,Low,Inactive,1,1,0,124565.39,124565.39,50000.0,0,2024-05-08,2024-05-08
1791,Richard Hanson,Premium,Low,Active,4,4,0,97605.3,24401.33,3500.0,1,2023-10-22,2025-11-27
1792,Nicholas Young,Retail,Low,Inactive,1,0,1,50360.02,50360.02,1000.0,0,2024-02-02,2024-02-02
1793,Shelley Ramsey,Retail,Low,Active,3,3,0,118265.9,39421.97,500.0,0,2025-10-17,2025-12-24
1794,Kathryn Wilson,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
1795,Gabriel Pennington,Student,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
1796,Candice Avila,Retail,Low,Active,1,1,0,2363.16,2363.16,300.0,0,2024-06-30,2024-06-30
1797,Anna Coleman,Retail,Low,Active,2,1,1,100819.37,50409.69,0.0,0,2025-08-08,2025-08-28
1798,Jackie Miller,Retail,Low,Closed,1,1,0,12341.13,12341.13,0.0,0,2024-08-05,2024-08-05
1799,Emily Thompson,Premium,Low,Active,3,3,0,276897.46,92299.15,26000.0,0,2024-03-21,2025-05-07
1800,Brandon Gonzalez,Retail,Low,Active,1,1,0,58683.92,58683.92,0.0,0,2024-06-08,2024-06-08
1801,Joshua Fowler,Student,Low,Active,1,1,0,35865.29,35865.29,500.0,0,2024-08-31,2024-08-31
1802,Ashley Logan,Retail,Low,Active,2,2,0,135463.19,67731.6,27000.0,0,2022-06-18,2024-01-02
1803,Kimberly Griffin,Retail,Low,Inactive,1,0,1,35101.02,35101.02,1000.0,0,2025-09-02,2025-09-02
1804,Erin Sullivan,Retail,Medium,Active,4,4,0,123345.17,30836.29,2500.0,0,2023-09-24,2024-12-30
1805,Matthew Pope,Retail,Medium,Active,3,3,0,106154.56,35384.85,8000.0,0,2025-08-06,2025-11-10
1806,Hayden Hampton,Retail,Low,Inactive,1,1,0,15470.33,15470.33,10000.0,0,2024-11-02,2024-11-02
1807,Charles Durham,Premium,Medium,Active,1,1,0,239143.37,239143.37,5000.0,0,2024-08-02,2024-08-02
1808,Antonio Roberts,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1809,Jennifer Brooks,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1810,Nicole Lane,Business,Low,Inactive,0,0,0,0.0,0.0,0.0,0,,
1811,Joel Patel,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
1812,Jennifer Collins,Retail,Low,Active,2,2,0,97477.58,48738.79,5000.0,0,2025-10-05,2025-11-11
1813,Mark Diaz,Student,High,Active,1,1,0,-145.76,-145.76,0.0,1,2025-12-12,2025-12-12
1814,Joel Rodriguez,Student,Medium,Active,2,2,0,78074.06,39037.03,500.0,0,2024-02-01,2025-07-30
1815,Adam Boyle,Retail,Low,Active,1,1,0,-1119.02,-1119.02,2000.0,1,2023-01-26,2023-01-26
1816,Tanner Ashley,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
1817,Michelle Smith,Premium,Medium,Active,1,1,0,-4765.73,-4765.73,5000.0,1,2022-08-22,2022-08-22
