loan_id,customer_id,customer_name,customer_segment,customer_risk_rating,is_pep,account_id,branch_id,branch_name,region,loan_type,application_date,approval_date,loan_amount,interest_rate,term_months,monthly_installment,loan_status,risk_grade,payment_rows_count,has_payment_schedule,total_expected_amount,total_paid_amount,outstanding_scheduled_amount,collection_rate_pct,late_payment_count,partially_paid_payment_count,missed_payment_count,pending_payment_count,max_days_past_due,average_days_past_due,invalid_dpd_count
538,3145,Heather Young,Business,Very High,0,7359,5,Košice Branch 05,Košický,Consumer Loan,2023-03-12,2023-04-09,21490.48,4.367,12,1869.08,Closed,E,9,True,16821.72,15259.5,1562.22,90.71,0,1,0,0,9.0,9.0,0
945,122,Kyle Griffith,Retail,Medium,0,981,5,Košice Branch 05,Košický,Credit Line,2024-05-01,2024-05-15,13523.37,7.824,36,405.04,Active,B,8,True,3240.32,3033.19,207.13,93.61,1,1,0,0,30.0,16.0,0
959,1615,Marcia Robinson,Retail,Low,0,2155,5,Košice Branch 05,Košický,Consumer Loan,2024-10-19,2024-11-15,6763.57,6.553,84,85.8,Active,A,11,True,943.8,837.4,106.4,88.73,1,1,1,0,61.0,46.5,0
1200,484,Kirsten Wilson,Student,High,0,4772,5,Košice Branch 05,Košický,Consumer Loan,2025-01-25,2025-02-20,33304.66,12.239,72,519.18,Active,A,7,True,3634.26,3352.61,281.65,92.25,0,1,0,0,5.0,5.0,0
307,4436,Amanda Mosley,Retail,Medium,0,4770,5,Košice Branch 05,Košický,Credit Line,2024-04-18,2024-04-29,24714.71,13.192,12,2331.26,Active,B,6,True,13987.56,13987.56,0.0,100.0,0,0,0,0,,,0
764,1695,Sean Jones,Student,Medium,0,2225,5,Košice Branch 05,Košický,Auto Loan,2022-12-07,2022-12-31,39542.9,7.899,36,1185.18,Closed,B,28,True,33185.04,29709.98,3475.06,89.53,5,2,2,0,100.0,38.89,0
309,2443,Ryan Miller,Retail,Low,0,396,5,Košice Branch 05,Košický,Consumer Loan,2025-10-25,2025-11-06,33014.68,13.644,84,446.66,Closed,B,6,True,2679.96,2233.3,446.66,83.33,0,0,0,1,,,0
588,4264,Dr. Benjamin Moss MD,Retail,Low,0,854,5,Košice Branch 05,Košický,Mortgage,2025-08-28,2025-09-14,116235.55,5.093,240,508.98,Active,E,8,True,4071.84,3562.86,508.98,87.5,0,0,1,0,106.0,106.0,0
900,4059,James Johnson,Retail,Low,0,6436,5,Košice Branch 05,Košický,Credit Line,2025-04-15,2025-04-16,3054.85,12.801,12,287.16,Closed,A,6,True,1722.96,1452.97,269.99,84.33,0,0,0,1,,,0
1160,3778,Margaret Harvey,Retail,Low,0,6911,5,Košice Branch 05,Košický,Mortgage,2022-07-19,2022-08-13,296336.6,4.814,240,1294.18,Closed,E,8,True,10353.44,10353.44,0.0,100.0,0,0,0,0,,,0
271,3655,Kelly Vazquez,Retail,Low,0,3898,5,Košice Branch 05,Košický,Mortgage,2024-03-30,2024-04-19,143632.59,2.742,360,409.92,Closed,B,19,True,7788.48,7243.26,545.22,93.0,0,1,0,1,8.0,8.0,0
1284,3239,Patrick Obrien,Premium,High,0,3841,5,Košice Branch 05,Košický,Mortgage,2025-10-17,2025-11-02,242498.63,6.12,360,714.83,Active,E,6,True,4288.98,3983.51,305.47,92.88,0,1,0,0,2.0,2.0,0
1339,1528,Wendy Lopez,Retail,Low,0,2519,5,Košice Branch 05,Košický,Consumer Loan,2023-08-18,2023-09-13,38392.96,7.531,24,1720.18,Active,B,14,True,24082.52,22362.34,1720.18,92.86,3,0,1,0,100.0,59.0,0
1218,1412,Carla Martin,Retail,Medium,0,2625,5,Košice Branch 05,Košický,Consumer Loan,2024-11-21,2024-12-10,22772.38,4.335,36,659.99,Active,B,12,True,7919.88,7919.88,0.0,100.0,1,0,0,0,11.0,11.0,0
261,2592,Monica Savage,Business,Medium,0,1073,5,Košice Branch 05,Košický,Auto Loan,2024-11-20,2024-12-18,16916.53,6.385,84,214.25,Active,E,13,True,2785.25,2785.25,0.0,100.0,2,0,0,0,50.0,41.0,0
1152,2486,Amber Williams,Retail,Low,0,6124,5,Košice Branch 05,Košický,Auto Loan,2025-12-10,2026-01-06,10060.78,4.397,72,145.88,Closed,A,4,True,583.52,437.64,145.88,75.0,0,0,1,0,25.0,25.0,0
135,383,Nicole Glass,Premium,Low,0,3011,5,Košice Branch 05,Košický,Consumer Loan,2023-04-21,2023-05-18,13222.92,10.999,12,1223.11,Active,C,6,True,7338.66,7338.66,0.0,100.0,0,0,0,0,,,0
1221,3075,Amanda Khan,Student,Medium,0,98,5,Košice Branch 05,Košický,Mortgage,2023-01-27,2023-02-06,74538.62,6.474,180,440.91,Approved,A,13,True,5731.83,5770.58,-38.75,100.68,1,1,0,0,8.0,8.0,0
129,1117,Heather Byrd,Retail,Low,0,3349,5,Košice Branch 05,Košický,Consumer Loan,2022-01-15,2022-01-24,20693.7,8.578,84,267.49,Active,A,29,True,7757.21,7174.92,582.29,92.49,4,1,1,1,77.0,37.17,0
1135,36,Janet Weeks,Retail,Low,0,5195,5,Košice Branch 05,Košický,Consumer Loan,2024-12-01,2024-12-17,18746.15,6.619,84,237.94,Delinquent,C,6,True,1427.64,951.76,475.88,66.67,0,0,1,1,58.0,58.0,0
119,4723,Mr. Jonathan Sharp,Retail,Low,0,5862,5,Košice Branch 05,Košický,Consumer Loan,2025-01-18,2025-02-06,35305.68,9.734,72,538.09,Active,A,7,True,3766.63,3766.63,0.0,100.0,1,0,0,0,85.0,85.0,0
513,4698,Paula Vargas,Retail,Medium,0,2494,6,Trnava Branch 06,Trnavský,Consumer Loan,2023-05-02,2023-05-30,18306.23,7.283,12,1636.62,Closed,E,8,True,13092.96,13092.96,0.0,100.0,1,0,0,0,61.0,61.0,0
1466,4720,Morgan Lee,Premium,Medium,0,1456,6,Trnava Branch 06,Trnavský,Consumer Loan,2022-07-24,2022-08-07,39238.34,13.583,48,928.5,Delinquent,C,19,True,17641.5,16132.21,1509.29,91.44,1,1,1,0,114.0,79.0,1
875,1259,Gina Chang,Retail,Medium,0,4005,6,Trnava Branch 06,Trnavský,Mortgage,2023-03-03,2023-03-07,158844.95,2.536,180,904.85,Delinquent,B,24,True,21716.4,18477.32,3239.08,85.08,2,1,2,1,113.0,57.4,0
1226,2154,Thomas Gilbert,Retail,Medium,0,3051,6,Trnava Branch 06,Trnavský,Credit Line,2024-07-07,2024-07-31,9029.6,12.433,24,423.01,Active,B,8,True,3384.08,2641.13,742.95,78.05,0,1,1,0,144.0,75.0,0
598,2174,James Washington Jr.,Retail,Very High,0,5338,6,Trnava Branch 06,Trnavský,Credit Line,2022-10-24,2022-11-09,22303.43,17.148,24,1088.67,Active,D,16,True,17418.72,13064.04,4354.68,75.0,2,0,1,3,83.0,55.33,0
1499,4338,Samuel Long,Premium,Medium,0,2438,6,Trnava Branch 06,Trnavský,Credit Line,2024-02-27,2024-03-18,23126.13,17.941,48,568.23,Active,D,6,True,3409.38,2841.15,568.23,83.33,0,0,0,1,,,0
984,2182,Anna Miller,Retail,Medium,0,1993,6,Trnava Branch 06,Trnavský,Mortgage,2023-08-20,2023-08-30,83832.55,6.031,240,370.37,Active,B,19,True,7037.03,4814.81,2222.22,68.42,4,0,2,4,151.0,64.5,0
553,1673,Kayla Brooks,Retail,Medium,0,807,6,Trnava Branch 06,Trnavský,Mortgage,2024-09-11,2024-09-12,60756.51,3.754,300,210.12,Active,C,11,True,2311.32,2173.44,137.88,94.03,1,2,0,0,61.0,33.0,0
1448,2995,Mary Bennett,Retail,Low,0,5312,6,Trnava Branch 06,Trnavský,Consumer Loan,2022-11-01,2022-11-24,3074.17,7.787,72,46.02,Active,B,40,True,1840.8,1840.8,0.0,100.0,4,0,0,0,46.0,26.0,1
233,1576,Joel Hull,Retail,Low,0,1606,6,Trnava Branch 06,Trnavský,Credit Line,2022-08-14,2022-08-19,1912.14,10.428,24,87.98,Active,A,24,True,2111.52,2046.56,64.96,96.92,1,2,0,0,39.0,26.67,0
551,2145,Ashley Davis,Student,Low,0,3858,6,Trnava Branch 06,Trnavský,Credit Line,2024-02-04,2024-02-05,9018.86,13.743,24,427.43,Active,A,10,True,4274.3,3846.87,427.43,90.0,2,0,1,0,171.0,73.0,0
1129,1963,Micheal Jordan,Student,Medium,0,5199,6,Trnava Branch 06,Trnavský,Consumer Loan,2024-01-28,2024-02-21,10820.66,5.613,36,317.45,Closed,A,14,True,4444.3,4444.3,0.0,100.0,0,0,0,0,,,0
603,2159,Joseph Singh,Premium,Low,0,4017,6,Trnava Branch 06,Trnavský,Auto Loan,2022-07-29,2022-08-27,9940.08,5.513,72,145.67,Closed,B,16,True,2330.72,1864.86,465.86,80.01,0,1,1,2,67.0,54.0,0
1255,4378,Anthony Chen,Premium,Low,0,2499,6,Trnava Branch 06,Trnavský,Mortgage,2022-09-17,2022-09-28,208830.99,3.384,300,719.66,Active,B,32,True,23029.12,21589.8,1439.32,93.75,1,0,2,0,142.0,96.33,0
913,4937,Lauren Adams,Retail,Medium,0,1859,6,Trnava Branch 06,Trnavský,Consumer Loan,2024-05-21,2024-05-22,10872.53,9.508,12,992.19,Active,A,7,True,6945.33,4960.95,1984.38,71.43,0,0,1,1,78.0,78.0,0
1265,3981,Benjamin Garcia,Retail,Low,0,4959,6,Trnava Branch 06,Trnavský,Consumer Loan,2024-10-11,2024-10-30,32243.33,9.208,12,2934.36,Active,C,11,True,32277.96,28696.41,3581.55,88.9,1,2,0,0,40.0,26.0,0
849,2313,Kelsey Fuentes,Retail,High,0,2286,6,Trnava Branch 06,Trnavský,Consumer Loan,2023-04-09,2023-05-09,11533.5,11.222,72,178.16,Closed,A,8,True,1425.28,1425.28,0.0,100.0,1,0,0,0,29.0,29.0,0
989,3646,Daniel Rodriguez DVM,Premium,Low,0,1038,6,Trnava Branch 06,Trnavský,Auto Loan,2022-01-02,2022-01-17,22732.67,9.158,84,295.41,Active,B,17,True,5021.97,4510.35,511.62,89.81,3,0,2,0,173.0,96.0,2
1277,3396,Mallory Hampton,Retail,High,0,5284,6,Trnava Branch 06,Trnavský,Consumer Loan,2025-11-13,2025-11-17,29647.05,5.472,24,1302.89,Active,B,6,True,7817.34,7817.34,0.0,100.0,0,0,0,0,,,0
197,3284,Regina Newman,Retail,Low,0,1783,6,Trnava Branch 06,Trnavský,Consumer Loan,2023-04-18,2023-05-03,25746.08,10.761,72,396.06,Closed,D,16,True,6336.96,6193.38,143.58,97.73,0,1,0,0,21.0,21.0,0
1291,3437,Margaret Ellis,Retail,Medium,0,4671,6,Trnava Branch 06,Trnavský,Mortgage,2022-06-29,2022-07-26,53258.14,5.058,180,310.84,Active,B,23,True,7149.32,6216.8,932.52,86.96,4,0,3,0,117.0,52.0,0
188,2665,Andrew Hall,Business,Low,0,4883,6,Trnava Branch 06,Trnavský,Auto Loan,2023-07-09,2023-08-06,48467.43,3.745,72,698.37,Active,A,20,True,13967.4,12570.66,1396.74,90.0,0,0,2,0,165.0,132.0,0
186,2017,Olivia Payne,Retail,Low,0,6617,6,Trnava Branch 06,Trnavský,Consumer Loan,2023-10-16,2023-11-14,5913.14,7.117,24,263.92,Active,B,21,True,5542.32,4960.97,581.35,89.51,1,3,0,1,72.0,33.0,0
1299,3449,Dustin Ochoa,Retail,Medium,0,999,6,Trnava Branch 06,Trnavský,Mortgage,2025-09-27,2025-10-11,338575.39,2.562,120,2893.75,Active,C,6,True,17362.5,17362.5,0.0,100.0,1,0,0,0,42.0,42.0,0
712,3445,Alicia Johnson,Retail,High,0,5855,6,Trnava Branch 06,Trnavský,Consumer Loan,2024-12-09,2024-12-17,21156.3,8.472,48,478.1,Active,D,12,True,5737.2,4781.0,956.2,83.33,1,0,1,1,132.0,132.0,1
163,3320,William Warren,Student,Low,0,3911,6,Trnava Branch 06,Trnavský,Credit Line,2025-02-11,2025-02-16,18467.65,16.529,36,597.78,Active,B,10,True,5977.8,5058.61,919.19,84.62,1,1,1,0,139.0,91.0,0
1102,4063,Kent Hernandez,Retail,Low,0,411,6,Trnava Branch 06,Trnavský,Consumer Loan,2022-01-15,2022-01-29,26997.52,5.924,36,794.36,Active,C,19,True,15092.84,12833.27,2259.57,85.03,0,2,1,1,90.0,36.33,0
958,4063,Kent Hernandez,Retail,Low,0,411,6,Trnava Branch 06,Trnavský,Consumer Loan,2025-07-11,2025-08-05,16138.68,5.499,36,472.95,Active,B,7,True,3310.65,2837.7,472.95,85.71,0,0,1,0,179.0,179.0,0
156,4118,Ronald Howard,Premium,Low,0,5881,6,Trnava Branch 06,Trnavský,Mortgage,2022-10-01,2022-10-27,74112.3,3.17,300,254.87,Active,A,27,True,6881.49,6230.4,651.09,90.54,3,3,1,0,81.0,35.14,0
144,4118,Ronald Howard,Premium,Low,0,5977,6,Trnava Branch 06,Trnavský,Consumer Loan,2025-08-13,2025-09-11,37886.2,11.666,36,1175.17,Active,B,6,True,7051.02,7051.02,0.0,100.0,3,0,0,0,37.0,18.33,0
1094,3537,Stanley Jacobs,Retail,High,0,4483,6,Trnava Branch 06,Trnavský,Consumer Loan,2024-11-13,2024-11-17,8184.07,11.602,24,380.57,Active,C,12,True,4566.84,3425.13,1141.71,75.0,0,0,2,1,162.0,138.0,0
1091,2079,William Shah,Retail,Low,0,255,6,Trnava Branch 06,Trnavský,Credit Line,2023-04-04,2023-04-30,13418.41,9.105,36,406.67,Closed,B,29,True,11793.43,10336.24,1457.19,87.64,2,3,1,1,115.0,35.67,0
435,2889,Devin Morrison,Retail,Low,0,3630,6,Trnava Branch 06,Trnavský,Mortgage,2022-08-25,2022-09-20,58573.21,3.96,360,169.15,Active,A,21,True,3552.15,3095.33,456.82,87.14,3,1,1,1,123.0,51.0,0
537,1876,Ashley Wilson,Retail,Low,0,2100,6,Trnava Branch 06,Trnavský,Mortgage,2024-01-20,2024-01-24,256309.67,4.783,240,1119.04,Active,A,10,True,11190.4,9718.82,1471.58,86.85,0,1,1,0,158.0,92.0,0
436,2115,Michelle Thomas,Student,Low,0,1284,6,Trnava Branch 06,Trnavský,Credit Line,2024-12-01,2024-12-08,20438.86,12.766,36,640.22,Active,C,17,True,10883.74,8894.47,1989.27,81.72,4,2,1,1,112.0,51.5,1
124,390,Faith Walker,Student,Low,0,967,6,Trnava Branch 06,Trnavský,Consumer Loan,2023-09-30,2023-10-01,4073.13,10.549,12,375.23,Active,C,12,True,4502.76,4203.23,299.53,93.35,4,2,0,0,79.0,46.8,1
534,390,Faith Walker,Student,Low,0,967,6,Trnava Branch 06,Trnavský,Consumer Loan,2023-06-22,2023-07-16,36395.31,6.164,24,1609.95,Defaulted,A,24,True,38638.8,32387.77,6251.03,83.82,4,2,0,3,50.0,24.17,0
645,4739,Curtis Robertson,Retail,Low,0,3794,6,Trnava Branch 06,Trnavský,Auto Loan,2024-07-25,2024-08-19,15894.27,7.004,48,354.32,Delinquent,A,15,True,5314.8,3858.52,1456.28,72.6,1,2,3,0,122.0,53.17,0
7,1029,Kim Williams,Premium,High,0,4199,6,Trnava Branch 06,Trnavský,Credit Line,2024-11-09,2024-12-06,4503.71,11.403,24,209.05,Active,A,15,True,3135.75,2808.5,327.25,89.56,2,1,0,1,61.0,28.0,0
655,1861,Tyler Morrison,Retail,Low,0,6575,6,Trnava Branch 06,Trnavský,Consumer Loan,2025-08-12,2025-08-28,14999.65,10.22,48,344.43,Active,B,7,True,2411.01,2066.58,344.43,85.71,0,0,1,0,171.0,171.0,0
741,2761,Jordan Morris MD,Premium,Medium,0,5040,6,Trnava Branch 06,Trnavský,Auto Loan,2025-01-03,2025-01-11,17128.81,6.248,72,252.76,Active,A,8,True,2022.08,1934.44,87.64,95.67,2,1,0,0,44.0,37.0,0
15,2848,Kristina Hansen,Business,Low,0,2544,6,Trnava Branch 06,Trnavský,Consumer Loan,2022-05-22,2022-06-20,31067.14,11.372,60,576.67,Active,C,32,True,18453.44,17429.7,1023.74,94.45,3,1,1,0,163.0,73.33,2
1062,613,William Baker,Premium,Low,0,206,6,Trnava Branch 06,Trnavský,Mortgage,2024-04-08,2024-04-25,148277.04,5.5,240,651.8,Active,B,15,True,9777.0,8850.16,926.84,90.52,1,3,0,0,77.0,34.5,0
510,4301,George Knapp,Business,Low,0,6883,6,Trnava Branch 06,Trnavský,Mortgage,2023-02-04,2023-02-20,108301.48,6.106,120,957.62,Active,B,7,True,6703.34,5092.07,1611.27,75.96,0,0,1,1,129.0,129.0,0
451,2621,Kimberly Hernandez,Retail,Medium,0,1661,6,Trnava Branch 06,Trnavský,Consumer Loan,2024-05-03,2024-05-27,14664.2,7.943,60,263.82,Active,A,10,True,2638.2,2374.38,263.82,90.0,0,0,0,1,,,0
789,4847,Thomas Watkins,Business,Very High,0,5322,6,Trnava Branch 06,Trnavský,Consumer Loan,2025-12-04,2025-12-21,21332.48,12.142,48,498.39,Active,B,5,True,2491.95,2013.33,478.62,80.79,0,2,0,0,39.0,24.0,0
1054,4589,Catherine Patton,Student,Medium,0,3580,6,Trnava Branch 06,Trnavský,Consumer Loan,2023-08-22,2023-09-10,33403.4,12.038,24,1559.35,Active,C,9,True,14034.15,12474.8,1559.35,88.89,0,0,1,0,103.0,103.0,0
955,4507,Richard Briggs,Business,Medium,0,5109,6,Trnava Branch 06,Trnavský,Consumer Loan,2024-11-11,2024-12-06,30310.93,5.801,60,534.49,Active,B,16,True,8551.84,7482.86,1068.98,87.5,0,0,2,0,101.0,99.0,0
1423,188,Willie Dillon,Business,Very High,0,5905,6,Trnava Branch 06,Trnavský,Credit Line,2023-03-11,2023-04-07,1489.36,7.948,48,33.49,Active,A,30,True,1004.7,862.56,142.14,85.85,7,2,3,0,106.0,48.09,1
1050,2658,Gary Chambers,Retail,Low,0,6559,6,Trnava Branch 06,Trnavský,Mortgage,2025-03-21,2025-04-10,205933.44,3.035,120,1768.2,Active,B,7,True,12377.4,11904.84,472.56,96.18,1,1,0,0,71.0,54.0,0
414,1754,Rebecca Mitchell,Retail,Medium,0,3707,6,Trnava Branch 06,Trnavský,Auto Loan,2025-12-23,2026-01-16,29870.46,6.086,72,440.12,Defaulted,B,4,True,1760.48,1760.48,0.0,100.0,0,0,0,0,,,0
782,4169,Randall Chan,Retail,Medium,0,3168,6,Trnava Branch 06,Trnavský,Consumer Loan,2024-04-21,2024-05-01,21569.98,13.948,60,409.64,Active,C,16,True,6554.24,4665.74,1888.5,71.19,1,3,2,1,149.0,80.0,0
1182,3303,Andrew Reynolds,Premium,Low,0,3077,6,Trnava Branch 06,Trnavský,Consumer Loan,2023-09-07,2023-09-08,23548.21,9.275,12,2144.36,Active,B,6,True,12866.16,8577.44,4288.72,66.67,0,0,1,1,72.0,72.0,0
420,244,Ralph Reese,Business,Low,0,1427,6,Trnava Branch 06,Trnavský,Auto Loan,2022-04-06,2022-04-08,16592.78,7.708,84,212.76,Active,B,38,True,8084.88,7500.25,584.63,92.77,8,1,2,0,86.0,58.18,0
779,3313,Leslie Sellers,Premium,Low,0,6402,6,Trnava Branch 06,Trnavský,Mortgage,2024-05-04,2024-05-24,106750.13,2.702,360,304.54,Active,C,21,True,6395.34,5786.26,609.08,90.48,2,0,1,1,158.0,80.67,0
1193,4378,Anthony Chen,Premium,Low,0,2499,6,Trnava Branch 06,Trnavský,Mortgage,2024-11-14,2024-12-02,336594.22,4.333,180,1950.99,Closed,B,6,True,11705.94,10790.27,915.67,92.18,0,1,0,0,31.0,31.0,0
487,3744,Shelly Ford,Business,Medium,0,1649,6,Trnava Branch 06,Trnavský,Consumer Loan,2024-01-08,2024-01-28,19778.41,5.283,60,347.06,Active,B,26,True,9023.56,8002.03,1021.53,88.68,2,2,2,0,109.0,62.0,0
1210,4817,Joel Green,Business,Medium,0,4394,6,Trnava Branch 06,Trnavský,Consumer Loan,2025-07-04,2025-07-05,25040.88,4.491,72,363.41,Active,A,7,True,2543.87,2180.46,363.41,85.71,1,0,0,1,79.0,79.0,0
424,2965,Roberto Garcia,Premium,Low,0,2802,6,Trnava Branch 06,Trnavský,Consumer Loan,2025-05-28,2025-06-25,17189.78,10.552,60,316.73,Closed,B,7,True,2217.11,2217.11,0.0,100.0,0,0,0,0,,,0
1473,2308,April Montes,Business,Low,0,4290,6,Trnava Branch 06,Trnavský,Consumer Loan,2023-06-21,2023-07-11,36213.13,6.668,84,459.86,Closed,B,10,True,4598.6,4598.6,0.0,100.0,0,0,0,0,,,0
37,1919,Andrew Lambert,Premium,High,0,1485,6,Trnava Branch 06,Trnavský,Auto Loan,2025-02-02,2025-02-16,45847.19,5.567,36,1344.43,Closed,A,15,True,20166.45,19670.07,496.38,97.54,1,1,0,0,26.0,15.0,0
260,2489,Mitchell Scott,Retail,Low,0,5622,6,Trnava Branch 06,Trnavský,Consumer Loan,2023-09-25,2023-10-15,23334.37,9.238,72,354.03,Active,C,9,True,3186.27,3013.75,172.52,94.59,1,1,0,0,14.0,13.5,0
87,3098,Karen Ortiz,Premium,Low,0,2805,7,Bratislava Branch 07,Bratislavský,Mortgage,2022-03-27,2022-04-08,150025.38,3.489,120,1293.83,Closed,C,27,True,34933.41,34933.41,0.0,100.0,1,0,0,0,73.0,73.0,0
742,1993,Jason Gallagher,Retail,High,0,130,7,Bratislava Branch 07,Bratislavský,Consumer Loan,2025-02-09,2025-02-28,27453.3,9.961,12,2515.66,Active,B,9,True,22640.94,17609.62,5031.32,77.78,0,0,2,0,161.0,99.0,0
707,2060,Kelly Garza,Premium,Very High,0,580,7,Bratislava Branch 07,Bratislavský,Consumer Loan,2025-03-14,2025-04-06,4539.88,6.777,36,134.65,Active,B,7,True,942.55,788.81,153.74,83.69,0,2,0,0,44.0,44.0,0
732,2709,Lisa Barnes,Business,Low,0,152,7,Bratislava Branch 07,Bratislavský,Consumer Loan,2023-04-12,2023-05-08,5585.87,9.183,48,127.06,Delinquent,C,7,True,889.42,889.42,0.0,100.0,2,0,0,0,79.0,55.0,0
727,2316,Zachary Lucero,Retail,Low,0,4070,7,Bratislava Branch 07,Bratislavský,Consumer Loan,2023-10-21,2023-11-11,9115.29,7.441,48,204.03,Defaulted,B,26,True,5304.78,4418.95,885.83,83.3,7,3,1,2,134.0,37.91,0
720,3561,Amanda Jones,Business,Low,0,6938,7,Bratislava Branch 07,Bratislavský,Auto Loan,2022-01-19,2022-02-07,30587.77,3.973,48,662.56,Delinquent,A,29,True,19214.24,18196.47,1017.77,94.7,2,2,1,0,95.0,31.8,0
72,4702,Wesley Sanchez,Retail,High,0,1965,7,Bratislava Branch 07,Bratislavský,Consumer Loan,2024-05-10,2024-05-25,36233.39,10.188,12,3327.07,Active,B,7,True,23289.49,23289.49,0.0,100.0,1,0,0,0,33.0,33.0,0
73,2448,Antonio Walton,Retail,Low,0,83,7,Bratislava Branch 07,Bratislavský,Mortgage,2022-02-22,2022-03-24,101501.35,6.209,180,598.91,Active,B,49,True,29346.59,27925.5,1421.09,95.16,3,3,1,0,139.0,46.86,0
1409,2271,Tamara Morgan,Premium,High,0,1556,7,Bratislava Branch 07,Bratislavský,Auto Loan,2024-02-08,2024-02-18,23244.83,8.714,36,701.96,Active,B,19,True,13337.24,12635.28,701.96,94.74,0,0,1,0,37.0,37.0,0
1404,1595,Richard Smith,Student,Low,0,5061,7,Bratislava Branch 07,Bratislavský,Consumer Loan,2023-11-18,2023-12-13,4051.86,6.61,12,359.97,Active,A,9,True,3239.73,2879.76,359.97,88.89,2,0,1,0,105.0,68.0,0
1399,4018,Christopher Mayer,Premium,Low,0,5263,7,Bratislava Branch 07,Bratislavský,Mortgage,2023-05-20,2023-05-25,298303.31,5.711,360,875.94,Closed,B,18,True,15766.92,13139.1,2627.82,83.33,2,0,2,1,161.0,79.5,0
1397,4122,Bryan Young,Retail,Low,0,5013,7,Bratislava Branch 07,Bratislavský,Consumer Loan,2022-07-27,2022-08-13,11964.23,12.989,36,375.51,Delinquent,A,7,True,2628.57,2253.06,375.51,85.71,0,0,0,1,,,0
1396,3293,Kathryn Hughes,Retail,High,0,1581,7,Bratislava Branch 07,Bratislavský,Consumer Loan,2024-11-01,2024-11-24,13436.27,8.811,60,243.67,Active,A,14,True,3411.38,3411.38,0.0,100.0,2,0,0,0,65.0,55.0,0
1376,279,Keith Villanueva,Retail,Low,1,432,7,Bratislava Branch 07,Bratislavský,Credit Line,2024-05-17,2024-05-21,4390.11,8.125,48,98.89,Defaulted,A,20,True,1977.8,1701.31,276.49,86.02,0,1,1,1,147.0,93.0,0
123,217,Toni Davis,Retail,Medium,0,6634,7,Bratislava Branch 07,Bratislavský,Auto Loan,2024-10-24,2024-11-23,35801.66,3.714,60,618.86,Delinquent,D,7,True,4332.02,4332.02,0.0,100.0,1,0,0,0,,,1
1355,2891,Nathan Rogers,Business,Medium,0,4457,7,Bratislava Branch 07,Bratislavský,Consumer Loan,2023-11-26,2023-12-21,26091.51,7.493,72,389.54,Active,A,27,True,10517.58,9743.24,774.34,92.64,1,2,1,0,52.0,18.0,1
141,2154,Thomas Gilbert,Retail,Medium,0,5147,7,Bratislava Branch 07,Bratislavský,Mortgage,2023-01-30,2023-02-11,302766.5,4.191,240,1314.4,Active,B,35,True,46004.0,39675.65,6328.35,86.24,7,1,2,2,110.0,51.9,0
1333,2697,Kathryn Gilmore,Premium,Medium,0,4313,7,Bratislava Branch 07,Bratislavský,Auto Loan,2022-07-16,2022-08-15,14896.08,6.29,72,219.9,Active,E,26,True,5717.4,5430.72,286.68,94.99,2,1,1,0,105.0,47.0,0
1316,215,Michael Cannon,Retail,Low,1,1137,7,Bratislava Branch 07,Bratislavský,Auto Loan,2025-01-12,2025-01-20,41473.37,4.716,84,517.01,Active,D,12,True,6204.12,4965.86,1238.26,80.04,0,1,0,2,30.0,30.0,0
158,4123,Eddie Powell,Premium,Medium,0,6350,7,Bratislava Branch 07,Bratislavský,Consumer Loan,2025-01-13,2025-02-09,22787.4,6.316,60,403.78,Closed,C,12,True,4845.36,4680.56,164.8,96.6,0,1,0,0,21.0,21.0,0
162,2179,Kristina Brown,Retail,Medium,0,6783,7,Bratislava Branch 07,Bratislavský,Credit Line,2022-01-11,2022-01-22,10571.81,10.072,36,323.24,Closed,B,16,True,5171.84,3965.3,1206.54,76.67,0,1,2,1,146.0,77.67,0
166,2973,Caleb Edwards,Retail,Low,0,2666,7,Bratislava Branch 07,Bratislavský,Auto Loan,2023-08-01,2023-08-20,55660.58,4.23,48,1208.65,Active,B,7,True,8460.55,7519.43,941.12,88.88,0,1,0,0,36.0,36.0,0
171,380,Miguel Gonzalez,Business,Medium,0,656,7,Bratislava Branch 07,Bratislavský,Mortgage,2022-01-18,2022-01-23,298324.85,2.521,120,2548.71,Active,B,8,True,20389.68,17840.97,2548.71,87.5,2,0,1,0,87.0,53.67,0
1301,3818,Matthew Bautista,Retail,Medium,0,1155,7,Bratislava Branch 07,Bratislavský,Consumer Loan,2022-10-31,2022-11-08,22425.65,11.722,60,417.57,Active,A,7,True,2922.99,2922.99,0.0,100.0,0,0,0,0,,,0
180,4362,Daniel Willis,Retail,Low,0,1125,7,Bratislava Branch 07,Bratislavský,Mortgage,2024-06-15,2024-07-06,162419.75,3.494,300,560.32,Closed,B,14,True,7844.48,6854.34,990.14,87.38,0,1,0,1,40.0,40.0,0
183,4092,Alan Greene,Retail,Low,0,4638,7,Bratislava Branch 07,Bratislavský,Auto Loan,2022-05-28,2022-05-31,54086.83,7.958,48,1216.48,Delinquent,D,31,True,37710.88,31697.77,6013.11,84.05,0,4,2,1,156.0,51.17,0
1285,2412,John Schultz,Premium,Low,0,3969,7,Bratislava Branch 07,Bratislavský,Auto Loan,2023-09-22,2023-10-06,46898.61,3.766,36,1351.8,Active,D,11,True,14869.8,14869.8,0.0,100.0,2,0,0,0,55.0,50.5,0
